0.1,-79859,-79876
0.15000000000000002,-81662,-81692
0.2,-83476,-83512
0.25,-85290,-85336
0.3,-87114,-87169
0.35,-88942,-89008
0.39999999999999997,-90782,-90852
0.44999999999999996,-92608,-92692
0.49999999999999994,-94450,-94548
0.5499999999999999,-96299,-96404
0.6,-98148,-98253
0.65,-99994,-100124
0.7000000000000001,-101864,-101993
0.7500000000000001,-103731,-103876
0.8000000000000002,-105612,-105768
0.8500000000000002,-107503,-107665
0.9000000000000002,-109393,-109568
0.9500000000000003,-111292,-111472
1.0000000000000002,-113194,-113388
1.0500000000000003,-115086,-115288
1.1000000000000003,-116991,-117204
1.1500000000000004,-118902,-119116
1.2000000000000004,-120808,-121036
1.2500000000000004,-122741,-122976
1.3000000000000005,-124676,-124925
1.3500000000000005,-126611,-126877
1.4000000000000006,-128560,-128828
1.4500000000000006,-130520,-130804
1.5000000000000007,-132463,-132764
1.5500000000000007,-134423,-134716
1.6000000000000008,-136363,-136668
1.6500000000000008,-138339,-138665
1.7000000000000008,-140314,-140651
1.7500000000000009,-142291,-142645
1.800000000000001,-144282,-144624
1.850000000000001,-146273,-146624
1.900000000000001,-148336,-148712
1.950000000000001,-150364,-150745
